_type	layouts	name
anjuke	[{"url":"http://a.pic1.ajkimg.com/display/xinfang/d182feb8017a4708a35460bd1c75eb82/240x180n.jpg","name":"J户型：","layout":"3室2厅1卫","area":"约89.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/6d7f706df8c046eeea13600632052b46/240x180n.jpg","name":"I户型：","layout":"3室2厅2卫","area":"约89.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/2b1249e8459a71bdc0308180b67bb9f3/240x180n.jpg","name":"H户型：","layout":"3室2厅2卫","area":"约123.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/92ed8a65283207dd37b0930629d97625/240x180n.jpg","name":"G户型：","layout":"3室2厅1卫","area":"约106.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/c3cdd8d222f7d86ae2a3f6ce07898363/240x180n.jpg","name":"F户型：","layout":"2室2厅1卫","area":"约89.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/5a22cc73d91f0e23b30ae12c2fd20e5f/240x180n.jpg","name":"E户型：","layout":"3室2厅2卫","area":"约129.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/55f3a99c07fb4bc5e4b52f11da3a1365/240x180n.jpg","name":"A户型：","layout":"2室2厅1卫","area":"约88.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/5ae5fd203ec6a18e94cd39d739deeb53/240x180n.jpg","name":"B户型：","layout":"2室2厅1卫","area":"约86.00平米"}]	豫园雅郡
anjuke	[{"url":"http://b.pic1.ajkimg.com/display/xinfang/a9b11421b742fc3dd38ea1f7b4176e39/240x180n.jpg","name":"C4户型：","layout":"2室2厅1卫","area":"约90.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/f77cf56ebbd698a66ad83c4a501de5bc/240x180n.jpg","name":"C5户型：","layout":"3室2厅1卫","area":"约89.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/9ee4842888f65138d8a29a4f5c41dc62/240x180n.jpg","name":"C2户型：","layout":"1室2厅1卫","area":"约78.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/601dcfdd54f43cdf19fdd2c35461c40d/240x180n.jpg","name":"C3户型：","layout":"3室2厅1卫","area":"约89.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/7c7ba2a4dbe191d4b3b362733d37e661/240x180n.jpg","name":"B2户型：","layout":"3室2厅2卫","area":"约138.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/fc401c5c7154f594f8f29591e7e8130c/240x180n.jpg","name":"A1户型：","layout":"3室2厅2卫","area":"约113.00平米"}]	旭辉朗悦庭
anjuke	[{"url":"http://d.pic1.ajkimg.com/display/xinfang/3a48882bf340fcc57788797ab1d4cd49/240x180n.jpg","name":"B：","layout":"3室2厅1卫","area":"约93.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/7ab71a51236c5e0dc0f31832e7529c47/240x180n.jpg","name":"A：","layout":"2室2厅1卫","area":"约82.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/3cdff3a32b429f39a7b7e3bc9de62e47/240x180n.jpg","name":"A-4：","layout":"别墅","area":"约160.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/5a342b18d4382bc3362399fe2c3b1676/240x180n.jpg","name":"A-1：","layout":"别墅","area":"约160.00平米"}]	招商虹桥华府
anjuke	[{"url":"http://c.pic1.ajkimg.com/display/xinfang/6bae52a8567a87bae674cb4984ad998d/240x180n.jpg","name":"C户型：","layout":"3室2厅1卫","area":"约90.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/5fd19dfe113b7c325d39f333a42eeb85/240x180n.jpg","name":"B户型：","layout":"2室2厅1卫","area":"约79.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/e27b99e8e0c25dfbe73fe1f86e692898/240x180n.jpg","name":"A户型：","layout":"3室2厅1卫","area":"约90.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/97989303c626157f04244983075077f0/240x180n.jpg","name":"D户型：","layout":"3室2厅1卫","area":"约125.00平米"}]	龙湖紫悦湾
anjuke	[{"url":"http://a.pic1.ajkimg.com/display/xinfang/04c10002032165cc536d613cdf12c72c/240x180n.jpg","name":"C：","layout":"4室2厅3卫","area":"约145.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/ccf37e9c71b8d45c8fb232af68a3afec/240x180n.jpg","name":"A：","layout":"2室2厅1卫","area":"约90.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/323628cf42883b47d62e3aa6fd4c2b7e/240x180n.jpg","name":"B2：","layout":"1室2厅1卫","area":"约55.00平米"}]	绿地新里派克公馆
anjuke	[{"url":"http://a.pic1.ajkimg.com/display/xinfang/410d4ad3ffd7f7936fcbbe2e1f12c591/240x180n.jpg","name":"A户型：","layout":"别墅","area":"约308.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/4598ff8f4a5232784eb0639ecbe69e87/240x180n.jpg","name":"B户型：","layout":"别墅","area":"约320.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/4ffd17ea01d241cf9534da93789303f4/240x180n.jpg","name":"C户型：","layout":"别墅","area":"约390.00平米"}]	圣堡别墅
anjuke	[{"url":"http://a.pic1.ajkimg.com/display/xinfang/02b680264049b139717f319ddc165d51/240x180n.jpg","name":"A户型：","layout":"8室7厅7卫","area":"约400.00平米"}]	圣安德鲁斯庄园
anjuke	[]	西晶明园
anjuke	[{"url":"http://b.pic1.ajkimg.com/display/xinfang/a574e014b2ff35d94cb469436ea94437/240x180n.jpg","name":"T15-12户型：","layout":"3室2厅2卫","area":"约163.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/27b9921be54a3c64b2bb7a297f12f0af/240x180n.jpg","name":"T15-11户型：","layout":"3室2厅2卫","area":"约163.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/3c4f97f2a10e2b731492ca75d0c5112c/240x180n.jpg","name":"T18-5户型：","layout":"1室2厅1卫","area":"约77.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/f75cdae6fbbbb68aacf19604a1476f72/240x180n.jpg","name":"T18-1户型：","layout":"2室2厅1卫","area":"约95.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/04d1395695afb4742de2e28244562d4f/240x180n.jpg","name":"T18-2户型：","layout":"2室2厅1卫","area":"约88.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/2c71b67e3b8cab1c4772bd5cd7e0a7ee/240x180n.jpg","name":"T18-3户型：","layout":"1室2厅1卫","area":"约74.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/0b88ad51bd73875780cbace2a898f876/240x180n.jpg","name":"T15-9户型：","layout":"2室2厅1卫","area":"约88.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/20cc7dad46a9b3be309bca80912e465e/240x180n.jpg","name":"T16-8户型：","layout":"2室2厅1卫","area":"约87.00平米"}]	慧芝湖花园三期
anjuke	[{"url":"http://c.pic1.ajkimg.com/display/xinfang/f51adf8a9aa0ba02bfb445f4e5cedcc9/240x180n.jpg","name":"E2户型：","layout":"别墅","area":"约215.51平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/814afc6c72394e3d0f8d2c5c3c7693af/240x180n.jpg","name":"E1户型：","layout":"别墅","area":"约221.74平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/ca2eae6fb6cc78b39a50e108642c0d5f/240x180n.jpg","name":"D2户型：","layout":"别墅","area":"约158.15平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/398404b1656e4c6d5ad3fc2e65d8ecc3/240x180n.jpg","name":"D1户型：","layout":"别墅","area":"约173.67平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/3925352b19cad7328944af2b7fc0db2f/240x180n.jpg","name":"B1户型：","layout":"2室2厅1卫","area":"约92.27平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/345b7f89d9eb5377c9a671ad0c39898e/240x180n.jpg","name":"B2户型：","layout":"2室2厅1卫","area":"约95.87平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/47969473db516eeb7fc35d10cc1a261f/240x180n.jpg","name":"B3户型：","layout":"2室2厅1卫","area":"约90.80平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/826530dfec9db15c7ba7db90968004c0/240x180n.jpg","name":"B5户型：","layout":"2室2厅1卫","area":"约93.11平米"}]	明城海湾新苑
anjuke	[{"url":"http://d.pic1.ajkimg.com/display/xinfang/38ee1c25a3f357d3f155ed4f98791243/240x180n.jpg","name":"F2户型：","layout":"2室2厅1卫","area":"约103.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/065f44fb82b250ee68ff68a01c47101e/240x180n.jpg","name":"G2户型：","layout":"3室2厅2卫","area":"约137.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/11c4fd95e50b5778d0e549a62d3a1ba1/240x180n.jpg","name":"D户型：","layout":"3室2厅2卫","area":"约132.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/7a4b414841e5fa846b5d4a1084e5481a/240x180n.jpg","name":"C户型：","layout":"3室2厅2卫","area":"约128.00平米"}]	海韵馨苑
anjuke	[{"url":"http://b.pic1.ajkimg.com/display/xinfang/ab70d46d7eaccd6525886cf45329c089/240x180n.jpg","name":"220平户型：","layout":"4室2厅3卫","area":"约220.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/1d077d2df7afe83239320b180e153676/240x180n.jpg","name":"A户型：","layout":"4室2厅3卫","area":"约180.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/050d71b7fa6b357adfa4ec5d6faf1eb0/240x180n.jpg","name":"C户型：","layout":"2室2厅1卫","area":"约90.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/7dd0ebf4ee8de795c8f1765009aa1cf9/240x180n.jpg","name":"D户型：","layout":"4室2厅3卫","area":"约180.00平米"}]	绿地观邸
anjuke	[{"url":"http://b.pic1.ajkimg.com/display/xinfang/e7db0bfce6d454a863ee8aeb74f5c1e4/240x180n.jpg","name":"D-1户型：","layout":"3室2厅2卫","area":"约120.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/c7cbbfc2928709acc7d0c5d2c591b36a/240x180n.jpg","name":"D1户型：","layout":"3室2厅2卫","area":"约120.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/644e8c0deb390074d1d2f50effe39aac/240x180n.jpg","name":"D户型：","layout":"3室2厅2卫","area":"约120.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/b0e321feb19dbedab07b8bb5246b829c/240x180n.jpg","name":"E：","layout":"2室2厅1卫","area":"约77.00平米"}]	城尚城(华盛新苑)
anjuke	[{"url":"http://d.pic1.ajkimg.com/display/xinfang/3e27d85cb6edcf35542e5ae37c5f02d0/240x180n.jpg","name":"A户型：","layout":"2室2厅2卫","area":"约75.00平米"}]	百联南方国际广场
anjuke	[]	陆家嘴金融城二期地块
anjuke	[]	涌金商业广场商铺
anjuke	[]	申能北蔡项目地块
anjuke	[{"url":"http://c.pic1.ajkimg.com/display/xinfang/24670e36f077689ab2287b51519bd52f/240x180n.jpg","name":"户型C：","layout":"4室2厅3卫","area":"约170.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/ec2d4fe147746e735bd450d48e0877d6/240x180n.jpg","name":"户型B：","layout":"3室2厅2卫","area":"约141.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/dbc7aae1378122435baaa3a498025e70/240x180n.jpg","name":"户型A：","layout":"2室2厅1卫","area":"约90.00平米"}]	绿地皇家官邸
anjuke	[{"url":"http://b.pic1.ajkimg.com/display/xinfang/aee2b20f7c57cefe5a3548b258cca763/240x180n.jpg","name":"Cn户型：","layout":"别墅","area":"约204.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/0ca1bd7a0c5083919ab2d62bed3cdd54/240x180n.jpg","name":"Bs户型：","layout":"别墅","area":"约226.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/0c969823fc57f4a622393ad1c772171c/240x180n.jpg","name":"Bn户型：","layout":"别墅","area":"约226.00平米"}]	莫奈庄园
anjuke	[{"url":"http://d.pic1.ajkimg.com/display/xinfang/7e4f383d5d2db0130e44be22d81c96d0/240x180n.jpg","name":"124平米3房：","layout":"3室2厅2卫","area":"约124.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/57d5ee8efbb5c253c52e0a3f999fb30c/240x180n.jpg","name":"92平米2房：","layout":"2室2厅1卫","area":"约92.00平米"}]	圣鑫苑四期
anjuke	[]	上海中优城市广场
anjuke	[]	粤亮湾景苑商铺
anjuke	[]	恒大华府地块
anjuke	[]	星月金融湾
anjuke	[]	绿都·绣云里
anjuke	[]	盛世天地
anjuke	[{"url":"http://d.pic1.ajkimg.com/display/xinfang/346d3054d4d760b1f518a8e5e1f23556/240x180n.jpg","name":"A2：","layout":"2室2厅2卫","area":"约136.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/b216067b68489c1bc582db26f0624465/240x180n.jpg","name":"洋房户型2：","layout":"3室2厅3卫","area":"约213.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/0c6e6b4cb791c72d93bafcb55a771a36/240x180n.jpg","name":"洋房户型1：","layout":"3室2厅3卫","area":"约228.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/ef6be76621cc0d744fa550b87138ee39/240x180n.jpg","name":"B户型：","layout":"3室2厅3卫","area":"约162.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/c51f3100e6c3277d77bafc46715b8890/240x180n.jpg","name":"A户型：","layout":"2室2厅2卫","area":"约128.00平米"}]	新城碧翠
anjuke	[{"url":"http://b.pic1.ajkimg.com/display/xinfang/5d378fd6d1215952efbd2e940b5bd5a1/240x180n.jpg","name":"90平米创意：","layout":"3室2厅2卫","area":"约90.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/e3ee9e075deda3344d36cbeb78f50769/240x180n.jpg","name":"公寓90平米：","layout":"3室2厅1卫","area":"约90.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/0d940199ba703e0e2150b33a48501461/240x180n.jpg","name":"公寓90平米：","layout":"3室2厅1卫","area":"约90.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/34201c7831e10145f7b7f0732a2084fe/240x180n.jpg","name":"公寓90平米：","layout":"3室2厅1卫","area":"约90.00平米"}]	万科悦城
anjuke	[{"url":"http://b.pic1.ajkimg.com/display/xinfang/9007cf1bad3ab4a4c94b32560d545bc5/240x180n.jpg","name":"联排D户型：","layout":"别墅","area":"约142.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/28d1a26a262976a3e30d5dfcf4061d75/240x180n.jpg","name":"联排C户型：","layout":"别墅","area":"约142.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/7fc61c5250a4feeac502ebd1dd560c77/240x180n.jpg","name":"联排B户型：","layout":"别墅","area":"约128.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/c7b3126a324ac0fefa240504abf889e9/240x180n.jpg","name":"联排A户型：","layout":"别墅","area":"约142.00平米"}]	路劲上海Villa
anjuke	[{"url":"http://a.pic1.ajkimg.com/display/xinfang/426f64f6f22f2dff82873602277985bf/240x180n.jpg","name":"90㎡户型：","layout":"商住","area":"约90.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/34a1c0487be4cbd1e511e0257cbf5c12/240x180n.jpg","name":"50㎡户型：","layout":"商住","area":"约50.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/4dd2be4e74b2c6bb4be415f2390b14ee/240x180n.jpg","name":"70㎡户型：","layout":"商住","area":"约70.00平米"}]	万城银座
anjuke	[]	绿地东海岸时尚广场
anjuke	[]	新城公馆商铺
anjuke	[]	合景理想家
anjuke	[]	博源商务楼
anjuke	[]	悦天地
anjuke	[]	虹桥宝龙城商铺
anjuke	[]	红星国际广场MySOHO
anjuke	[]	滨浦新苑七村
anjuke	[]	西泥路113弄小区
anjuke	[]	民富商业广场
anjuke	[]	军民新村
anjuke	[]	公园广场
anjuke	[]	高弘家苑
anjuke	[]	尚都里
anjuke	[]	沪太路2660弄小区
anjuke	[]	光新路240弄小区
anjuke	[]	济宁路公房
anjuke	[]	中宁家园
anjuke	[]	曹杨八村
anjuke	[]	国定新村
anjuke	[]	殷行二村
anjuke	[{"img":"http://d.pic1.ajkimg.com/display/xinfang/393b8c4255e68375b2ba3898a6990bc9/240x180n.jpg","name":"K'户型：","layout":"别墅","area":"约586.01平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/60152b8965a60dfd0cdee21fead4e8b8/240x180n.jpg","name":"J户型：","layout":"别墅","area":"约528.33平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/5a99975119e964ad89ad8e3a7fe35994/240x180n.jpg","name":"I户型：","layout":"别墅","area":"约576.38平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/54a1f48349326d010be46ddd04861b2d/240x180n.jpg","name":"H'户型：","layout":"别墅","area":"约588.23平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/1da5ccb51038f1e82d063cfeb31c9f46/240x180n.jpg","name":"G'户型：","layout":"别墅","area":"约799.88平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/9fe0e1c2eab5833fc7f9016c8076c900/240x180n.jpg","name":"F户型：","layout":"别墅","area":"约702.16平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/2c913a9b644b3bafe43373cde82d5bd0/240x180n.jpg","name":"E户型：","layout":"别墅","area":"约1134.85平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/5f42f58550e410467ef62786bf5551e6/240x180n.jpg","name":"D户型：","layout":"别墅","area":"约702.27平米"}]	上实滨湖城·海源别墅
anjuke	[{"img":"http://d.pic1.ajkimg.com/display/xinfang/79adea4417c336ab374ebcb257e54adf/240x180n.jpg","name":"D-2户型中：","layout":"别墅","area":"约190.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/747a591dfc637b07e08edd9f67ccfe50/240x180n.jpg","name":"D-1户型边：","layout":"别墅","area":"约190.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/415d66556deb445e90396578fd7493ec/240x180n.jpg","name":"B-2户型中：","layout":"别墅","area":"约190.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/268d68b683dd303e3ed78ceacb1b5436/240x180n.jpg","name":"B-1户型边：","layout":"别墅","area":"约190.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/141ec0dad5ecb8785cc869e3f8d8f98e/240x180n.jpg","name":"A户型中间：","layout":"别墅","area":"约190.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/64fcddbde5e264bfd8dcbd23c3448bca/240x180n.jpg","name":"A户型边套：","layout":"别墅","area":"约190.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/1949acf4e3df862dce56688e385da255/240x180n.jpg","name":"S1户型：","layout":"别墅","area":"约300.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/f5215b7d28e7be88be10bd1ed7f5a17d/240x180n.jpg","name":"N4户型：","layout":"别墅","area":"约300.00平米"}]	达安圣芭芭花园
anjuke	[{"img":"http://c.pic1.ajkimg.com/display/xinfang/62f5e11371ced534d1497a82377ab3d4/240x180n.jpg","name":"约117㎡3房：","layout":"3室2厅2卫","area":"约117.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/09ce0a4fd07e7cc9f774bb769ac5e070/240x180n.jpg","name":"约97㎡3房：","layout":"3室2厅2卫","area":"约97.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/4ed32434c691f3ac91356e9f7ba01b6d/240x180n.jpg","name":"约97㎡3房：","layout":"3室2厅2卫","area":"约97.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/f450c557dcf9a21e1b47770a47dba6c6/240x180n.jpg","name":"下叠：","layout":"别墅","area":"约125.00平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/af1ee5d989678063e2b6287a447e3f6b/240x180n.jpg","name":"中叠：","layout":"别墅","area":"约115.00平米"}]	招商·中环华府
anjuke	[{"img":"http://c.pic1.ajkimg.com/display/xinfang/ba15bb339c7020867ae6708ca8e54a1f/240x180n.jpg","name":"S户型：","layout":"3室2厅2卫","area":"约108.00平米"},{"img":"http://c.pic1.ajkimg.com/display/xinfang/fe7d961f7e6fe0f3e881a5bf511f2c87/240x180n.jpg","name":"U户型：","layout":"2室2厅1卫","area":"约90.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/de3cd15accc7c9b7046be80531d36676/240x180n.jpg","name":"A户型：","layout":"2室2厅1卫","area":"约75.00平米"}]	绿色家园
anjuke	[{"img":"http://c.pic1.ajkimg.com/display/xinfang/6c1adf480d05571f3c33bebba794edf1/240x180n.jpg","name":"J户型：","layout":"3室2厅2卫","area":"约124.48平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/7ca8ac285986cef21547787fef6d759a/240x180n.jpg","name":"户型：","layout":"2室2厅1卫","area":"约92.14平米"}]	江南欣苑
anjuke	[{"img":"http://c.pic1.ajkimg.com/display/xinfang/b589ef729033bee1ae6e567ca4ae9518/240x180n.jpg","name":"A户型：","layout":"3室2厅2卫","area":"约203.00平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/42207692dc33649eb1876ed3a21e7f77/240x180n.jpg","name":"D户型：","layout":"3室2厅2卫","area":"约230.00平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/7746b51e11744713730b433fb0adfb88/240x180n.jpg","name":"B户型：","layout":"3室2厅2卫","area":"约202.45平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/5dbe41f266c1dcd95d9dc5c4ff06424b/240x180n.jpg","name":"C户型：","layout":"3室2厅2卫","area":"约203.70平米"},{"img":"http://b.pic1.ajkimg.com/display/xinfang/564a61fa8b2370d708479ae6fc2533e2/240x180n.jpg","name":"F户型：","layout":"5室2厅2卫","area":"约235.09平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/72acb07e55d392370c48f56b91830079/240x180n.jpg","name":"E户型：","layout":"5室2厅2卫","area":"约203.66平米"},{"img":"http://d.pic1.ajkimg.com/display/xinfang/77f5cdd7beb84c9570e21e173a9e9dfe/240x180n.jpg","name":"A3户型：","layout":"3室2厅3卫","area":"约217.41平米"},{"img":"http://a.pic1.ajkimg.com/display/xinfang/49f5b41026c062aa2bcb617f23cf9153/240x180n.jpg","name":"A2户型：","layout":"4室2厅2卫","area":"约216.18平米"}]	中鹰黑森林
